province_name,town_name,location_type,type_of_water_source,number_of_people_served,time_in_queue,pollution_results,pollutant_ppm,biological
Akatsi,Rural,Rural,tap_in_home_broken,920,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,388,0,"Contaminated: Chemical",2.37954,0
Akatsi,Rural,Rural,tap_in_home,536,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,200,0,"Contaminated: Biological",0,318.664
Akatsi,Rural,Rural,well,182,0,Clean,0.0696822,0.00004411
Akatsi,Rural,Rural,shared_tap,3484,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,382,0,"Contaminated: Chemical",5.81903,0
Akatsi,Rural,Rural,shared_tap,2872,231,NULL,NULL,NULL
Akatsi,Rural,Rural,well,166,0,Clean,0.0946239,0.000072092
Akatsi,Rural,Rural,well,234,0,Clean,0.0170663,0.0000593691
Akatsi,Rural,Rural,well,186,0,"Contaminated: Chemical",7.58214,0
Akatsi,Rural,Rural,tap_in_home_broken,670,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,382,0,Clean,0.0406623,0.0000659852
Akatsi,Rural,Rural,well,172,0,"Contaminated: Chemical",5.37315,0
Akatsi,Rural,Rural,well,188,0,"Contaminated: Chemical",3.02517,0
Akatsi,Rural,Rural,shared_tap,3318,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,380,0,Clean,0.0943395,0.0000904931
Akatsi,Rural,Rural,shared_tap,1524,22,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2620,212,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,3136,240,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,3956,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,304,0,"Contaminated: Biological",0,485.162
Akatsi,Rural,Rural,well,232,0,"Contaminated: Chemical",7.50657,0
Akatsi,Rural,Rural,shared_tap,1178,21,NULL,NULL,NULL
Akatsi,Rural,Rural,well,232,0,Clean,0.0559097,0.0000166827
Akatsi,Rural,Rural,well,348,0,"Contaminated: Biological",0,262.668
Akatsi,Rural,Rural,well,382,0,"Contaminated: Chemical",1.01295,0
Akatsi,Rural,Rural,well,270,0,"Contaminated: Chemical",2.2277,0
Akatsi,Rural,Rural,shared_tap,2926,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,186,0,"Contaminated: Chemical",7.79322,0
Akatsi,Rural,Rural,river,958,5,NULL,NULL,NULL
Akatsi,Rural,Rural,well,184,0,Clean,0.06385,0.0000000141253
Akatsi,Rural,Rural,well,232,0,"Contaminated: Chemical",3.02083,0
Akatsi,Rural,Rural,shared_tap,3598,240,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,758,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,208,0,"Contaminated: Chemical",4.72958,0
Akatsi,Rural,Rural,shared_tap,1102,20,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,562,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,250,0,Clean,0.0803685,0.00000881261
Akatsi,Rural,Rural,shared_tap,718,18,NULL,NULL,NULL
Akatsi,Rural,Rural,well,270,0,"Contaminated: Chemical",2.23038,0
Akatsi,Rural,Rural,shared_tap,3726,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,164,0,"Contaminated: Chemical",6.02781,0
Akatsi,Rural,Rural,well,384,0,"Contaminated: Biological",0,96.6341
Akatsi,Rural,Rural,well,280,0,"Contaminated: Chemical",8.57693,0
Akatsi,Rural,Rural,shared_tap,3590,240,NULL,NULL,NULL
Akatsi,Rural,Rural,river,534,21,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,626,68,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,932,19,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2254,186,NULL,NULL,NULL
Akatsi,Rural,Rural,well,394,0,"Contaminated: Chemical",8.28435,0
Akatsi,Rural,Rural,well,350,0,Clean,0.0991634,0.0000116186
Akatsi,Rural,Rural,well,176,0,Clean,0.0226614,0.613503
Akatsi,Rural,Rural,shared_tap,486,58,NULL,NULL,NULL
Akatsi,Rural,Rural,well,266,0,Clean,0.0554039,0.0000364812
Akatsi,Rural,Rural,tap_in_home_broken,936,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,3958,240,NULL,NULL,NULL
Akatsi,Rural,Rural,well,210,0,"Contaminated: Biological",0,182.88
Akatsi,Rural,Rural,well,298,0,"Contaminated: Chemical",9.35414,0
Akatsi,Rural,Rural,well,262,0,Clean,0.0606401,0.0000252582
Akatsi,Rural,Rural,river,652,18,NULL,NULL,NULL
Akatsi,Rural,Rural,well,348,0,Clean,0.0502989,0.0000646545
Akatsi,Rural,Rural,well,326,0,"Contaminated: Chemical",5.80747,0
Akatsi,Rural,Rural,shared_tap,3202,240,NULL,NULL,NULL
Akatsi,Rural,Rural,well,354,0,"Contaminated: Chemical",4.26116,0
Akatsi,Rural,Rural,well,382,0,Clean,0.0648988,0.0000770825
Akatsi,Rural,Rural,well,198,0,Clean,0.044235,0.00000505116
Akatsi,Rural,Rural,tap_in_home_broken,660,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,204,0,"Contaminated: Biological",0,267.371
Akatsi,Rural,Rural,well,370,0,Clean,0.0100148,0.0000787909
Akatsi,Rural,Rural,river,828,11,NULL,NULL,NULL
Akatsi,Rural,Rural,well,298,0,"Contaminated: Chemical",4.39588,0
Akatsi,Rural,Rural,well,220,0,"Contaminated: Chemical",3.93982,0
Akatsi,Rural,Rural,well,318,0,"Contaminated: Biological",0,267.371
Akatsi,Rural,Rural,river,936,23,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2776,29,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2560,208,NULL,NULL,NULL
Akatsi,Rural,Rural,well,312,0,Clean,0.0919868,0.0000684102
Akatsi,Rural,Rural,well,180,0,Clean,0.0635398,0.0000791813
Akatsi,Rural,Rural,well,364,0,Clean,0.0659252,0.0000918236
Akatsi,Rural,Rural,well,228,0,"Contaminated: Chemical",4.99885,0
Akatsi,Rural,Rural,shared_tap,228,16,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,988,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,194,0,"Contaminated: Chemical",7.04262,0
Akatsi,Rural,Rural,well,190,0,"Contaminated: Chemical",2.1384,0
Akatsi,Rural,Rural,well,334,0,Clean,0.0671519,0.00000714709
Akatsi,Rural,Rural,shared_tap,2250,26,NULL,NULL,NULL
Akatsi,Rural,Rural,well,234,0,"Contaminated: Chemical",9.77884,0
Akatsi,Rural,Rural,well,290,0,"Contaminated: Biological",0,485.162
Akatsi,Rural,Rural,shared_tap,1522,22,NULL,NULL,NULL
Akatsi,Rural,Rural,well,174,0,"Contaminated: Chemical",5.80569,0
Akatsi,Rural,Rural,tap_in_home_broken,650,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,270,0,"Contaminated: Chemical",4.3844,0
Akatsi,Rural,Rural,well,228,0,"Contaminated: Chemical",1.87037,0
Akatsi,Rural,Rural,tap_in_home,520,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,306,0,"Contaminated: Biological",0,318.664
Akatsi,Rural,Rural,well,394,0,"Contaminated: Chemical",5.62707,0
Akatsi,Rural,Rural,well,240,0,Clean,0.0536707,0.0000735856
Akatsi,Rural,Rural,well,372,0,"Contaminated: Chemical",8.82747,0
Akatsi,Rural,Rural,well,234,0,"Contaminated: Chemical",5.52944,0
Akatsi,Rural,Rural,well,294,0,"Contaminated: Chemical",2.53992,0
Akatsi,Rural,Rural,tap_in_home_broken,474,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,490,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,750,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,610,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,268,0,"Contaminated: Chemical",9.39758,0
Akatsi,Rural,Rural,shared_tap,3488,30,NULL,NULL,NULL
Akatsi,Rural,Rural,well,222,0,"Contaminated: Chemical",7.6657,0
Akatsi,Rural,Rural,tap_in_home,978,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,186,0,"Contaminated: Chemical",3.87039,0
Akatsi,Rural,Rural,shared_tap,1742,149,NULL,NULL,NULL
Akatsi,Rural,Rural,well,230,0,"Contaminated: Chemical",7.49565,0
Akatsi,Rural,Rural,shared_tap,524,61,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,758,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,322,0,"Contaminated: Chemical",7.38987,0
Akatsi,Rural,Rural,tap_in_home,870,0,NULL,NULL,NULL
Akatsi,Rural,Rural,river,518,23,NULL,NULL,NULL
Akatsi,Rural,Rural,well,220,0,Clean,0.0422505,0.0000743088
Akatsi,Rural,Rural,well,226,0,Clean,0.0114646,0.000035971
Akatsi,Rural,Rural,well,272,0,Clean,0.0432185,0.0000291412
Akatsi,Rural,Rural,shared_tap,706,18,NULL,NULL,NULL
Akatsi,Rural,Rural,well,256,0,Clean,0.031559,0.0000377926
Akatsi,Rural,Rural,river,666,12,NULL,NULL,NULL
Akatsi,Rural,Rural,well,276,0,"Contaminated: Chemical",1.58729,0
Akatsi,Rural,Rural,well,372,0,Clean,0.0620666,0.00000153965
Akatsi,Rural,Rural,well,162,0,"Contaminated: Chemical",3.86378,0
Akatsi,Rural,Rural,well,186,0,Clean,0.073169,0.00000811848
Akatsi,Rural,Rural,shared_tap,374,50,NULL,NULL,NULL
Akatsi,Rural,Rural,well,178,0,"Contaminated: Chemical",6.99927,0
Akatsi,Rural,Rural,well,180,0,"Contaminated: Chemical",9.63205,0
Akatsi,Rural,Rural,tap_in_home,808,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,186,0,"Contaminated: Chemical",3.43258,0
Akatsi,Rural,Rural,shared_tap,2146,26,NULL,NULL,NULL
Akatsi,Rural,Rural,well,358,0,"Contaminated: Chemical",3.66889,0
Akatsi,Rural,Rural,well,296,0,"Contaminated: Chemical",7.44915,0
Akatsi,Rural,Rural,well,276,0,Clean,0.0106668,0.0000962441
Akatsi,Rural,Rural,shared_tap,2726,220,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home_broken,650,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2868,29,NULL,NULL,NULL
Akatsi,Rural,Rural,well,182,0,"Contaminated: Biological",0,182.88
Akatsi,Rural,Rural,well,364,0,"Contaminated: Chemical",7.08581,0
Akatsi,Rural,Rural,well,374,0,Clean,0.0427301,0.0000709745
Akatsi,Rural,Rural,well,344,0,"Contaminated: Chemical",5.62607,0
Akatsi,Rural,Rural,river,882,5,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,868,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,360,0,"Contaminated: Chemical",8.90144,0
Akatsi,Rural,Rural,tap_in_home,552,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2352,193,NULL,NULL,NULL
Akatsi,Rural,Rural,well,194,0,"Contaminated: Chemical",3.7512,0
Akatsi,Rural,Rural,tap_in_home_broken,868,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,278,0,Clean,0.0775131,0.0000462282
Akatsi,Rural,Rural,well,376,0,"Contaminated: Chemical",8.97484,0
Akatsi,Rural,Rural,well,266,0,Clean,0.0702419,0.0000331987
Akatsi,Rural,Rural,well,322,0,"Contaminated: Chemical",7.86729,0
Akatsi,Rural,Rural,well,314,0,"Contaminated: Biological",0,267.371
Akatsi,Rural,Rural,well,380,0,Clean,0.046819,0.0000900675
Akatsi,Rural,Rural,tap_in_home_broken,346,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,856,85,NULL,NULL,NULL
Akatsi,Rural,Rural,well,304,0,Clean,0.0196013,0.0000912284
Akatsi,Rural,Rural,well,322,0,Clean,0.0418976,0.0000366251
Akatsi,Rural,Rural,well,212,0,"Contaminated: Chemical",4.76948,0
Akatsi,Rural,Rural,well,162,0,"Contaminated: Chemical",5.10021,0
Akatsi,Rural,Rural,well,218,0,Clean,0.0792156,0.0000252088
Akatsi,Rural,Rural,tap_in_home,328,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2522,205,NULL,NULL,NULL
Akatsi,Rural,Rural,well,354,0,"Contaminated: Chemical",7.81054,0
Akatsi,Rural,Rural,river,558,26,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,780,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,862,19,NULL,NULL,NULL
Akatsi,Rural,Rural,river,776,5,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,398,17,NULL,NULL,NULL
Akatsi,Rural,Rural,well,316,0,Clean,0.0131523,0.0000870721
Akatsi,Rural,Rural,well,174,0,"Contaminated: Chemical",3.98628,0
Akatsi,Rural,Rural,well,180,0,"Contaminated: Chemical",9.88408,0
Akatsi,Rural,Rural,well,312,0,Clean,0.0152682,0.0000153826
Akatsi,Rural,Rural,well,188,0,Clean,0.0116795,0.0000433899
Akatsi,Rural,Rural,well,306,0,Clean,0.0979282,0.0000372205
Akatsi,Rural,Rural,well,242,0,Clean,0.0903025,0.0000766257
Akatsi,Rural,Rural,tap_in_home,508,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,300,0,Clean,0.058644,0.00000709521
Akatsi,Rural,Rural,well,300,0,Clean,0.0246319,0.0000314137
Akatsi,Rural,Rural,river,628,26,NULL,NULL,NULL
Akatsi,Rural,Rural,river,574,25,NULL,NULL,NULL
Akatsi,Rural,Rural,well,346,0,Clean,0.0647059,0.00000030903
Akatsi,Rural,Rural,well,392,0,"Contaminated: Chemical",6.57992,0
Akatsi,Rural,Rural,well,372,0,"Contaminated: Chemical",3.21239,0
Akatsi,Rural,Rural,shared_tap,3722,240,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,356,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,340,0,Clean,0.0826156,0.0000510596
Akatsi,Rural,Rural,well,228,0,"Contaminated: Chemical",4.85027,0
Akatsi,Rural,Rural,well,350,0,"Contaminated: Chemical",1.90643,0
Akatsi,Rural,Rural,well,342,0,"Contaminated: Biological",0,262.668
Akatsi,Rural,Rural,well,236,0,"Contaminated: Chemical",4.69804,0
Akatsi,Rural,Rural,well,206,0,Clean,0.0180536,0.0000793908
Akatsi,Rural,Rural,well,238,0,Clean,0.0516197,0.000074702
Akatsi,Rural,Rural,well,344,0,"Contaminated: Chemical",9.11593,0
Akatsi,Rural,Rural,well,190,0,Clean,0.0366216,0.0000476853
Akatsi,Rural,Rural,well,166,0,"Contaminated: Chemical",9.39808,0
Akatsi,Rural,Rural,well,274,0,Clean,0.0115447,0.0000257352
Akatsi,Rural,Rural,tap_in_home,536,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,272,0,Clean,0.0735435,0.0000468533
Akatsi,Rural,Rural,shared_tap,2836,228,NULL,NULL,NULL
Akatsi,Rural,Rural,well,346,0,"Contaminated: Biological",0,96.6341
Akatsi,Rural,Rural,well,166,0,Clean,0.0248001,0.0000610574
Akatsi,Rural,Rural,well,392,0,"Contaminated: Chemical",5.42472,0
Akatsi,Rural,Rural,well,368,0,"Contaminated: Chemical",4.59177,0
Akatsi,Rural,Rural,well,284,0,"Contaminated: Chemical",6.90983,0
Akatsi,Rural,Rural,well,310,0,Clean,0.0688029,0.000052534
Akatsi,Rural,Rural,tap_in_home,370,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,694,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,334,0,Clean,0.07894,0.0000846286
Akatsi,Rural,Rural,well,394,0,Clean,0.079317,0.0000763257
Akatsi,Rural,Rural,well,308,0,"Contaminated: Chemical",5.91771,0
Akatsi,Rural,Rural,well,262,0,Clean,0.0125132,0.0000180163
Akatsi,Rural,Rural,well,278,0,"Contaminated: Chemical",7.27737,0
Akatsi,Rural,Rural,shared_tap,944,19,NULL,NULL,NULL
Akatsi,Rural,Rural,well,166,0,Clean,0.0286648,0.0000931219
Akatsi,Rural,Rural,well,252,0,"Contaminated: Chemical",5.84174,0
Akatsi,Rural,Rural,well,334,0,"Contaminated: Chemical",2.93269,0
Akatsi,Rural,Rural,tap_in_home,394,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home_broken,760,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,172,0,Clean,0.0926853,0.0000992423
Akatsi,Rural,Rural,well,254,0,"Contaminated: Chemical",7.1076,0
Akatsi,Rural,Rural,well,264,0,Clean,0.0565693,0.0000570578
Akatsi,Rural,Rural,well,392,0,Clean,0.0614552,0.0000953489
Akatsi,Rural,Rural,well,296,0,"Contaminated: Chemical",1.07229,0
Akatsi,Rural,Rural,tap_in_home_broken,330,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,304,0,Clean,0.0193561,0.0000397525
Akatsi,Rural,Rural,well,398,0,"Contaminated: Chemical",4.23786,0
Akatsi,Rural,Rural,shared_tap,2992,30,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,1166,21,NULL,NULL,NULL
Akatsi,Rural,Rural,well,280,0,Clean,0.0586195,0.0000951519
Akatsi,Rural,Rural,shared_tap,1438,127,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,674,72,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,292,44,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,1302,21,NULL,NULL,NULL
Akatsi,Rural,Rural,well,378,0,Clean,0.072082,0.0000133169
Akatsi,Rural,Rural,tap_in_home_broken,802,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,496,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,266,0,"Contaminated: Chemical",1.96324,0
Akatsi,Rural,Rural,shared_tap,862,19,NULL,NULL,NULL
Akatsi,Rural,Rural,well,282,0,Clean,0.0345996,0.0000376075
Akatsi,Rural,Rural,well,308,0,Clean,0.0285566,0.0000607254
Akatsi,Rural,Rural,well,362,0,"Contaminated: Biological",0,14.3708
Akatsi,Rural,Rural,shared_tap,1236,21,NULL,NULL,NULL
Akatsi,Rural,Rural,well,380,0,"Contaminated: Chemical",8.5451,0
Akatsi,Rural,Rural,tap_in_home,998,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,294,0,"Contaminated: Chemical",6.20092,0
Akatsi,Rural,Rural,well,342,0,Clean,0.02221,0.0000428817
Akatsi,Rural,Rural,tap_in_home_broken,618,0,NULL,NULL,NULL
Akatsi,Rural,Rural,river,804,8,NULL,NULL,NULL
Akatsi,Rural,Rural,well,396,0,Clean,0.0523956,0.0000398955
Akatsi,Rural,Rural,tap_in_home_broken,782,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home_broken,410,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,956,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,604,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,234,0,"Contaminated: Chemical",9.99204,0
Akatsi,Rural,Rural,shared_tap,2666,216,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,1514,132,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2572,209,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,516,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,386,0,Clean,0.0717216,0.0000536177
Akatsi,Rural,Rural,well,216,0,"Contaminated: Chemical",6.63819,0
Akatsi,Rural,Rural,well,196,0,Clean,0.0213771,0.0000580826
Akatsi,Rural,Rural,well,170,0,Clean,0.0592697,0.0000456673
Akatsi,Rural,Rural,well,340,0,Clean,0.0930483,0.0000915984
Akatsi,Rural,Rural,well,310,0,Clean,0.0131333,0.0000574365
Akatsi,Rural,Rural,well,376,0,"Contaminated: Chemical",6.83667,0
Akatsi,Rural,Rural,tap_in_home,528,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,942,91,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,3378,30,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,428,17,NULL,NULL,NULL
Akatsi,Rural,Rural,well,376,0,"Contaminated: Chemical",6.77287,0
Akatsi,Rural,Rural,tap_in_home,538,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,194,0,"Contaminated: Chemical",3.59287,0
Akatsi,Rural,Rural,well,338,0,"Contaminated: Chemical",7.60259,0
Akatsi,Rural,Rural,shared_tap,2804,226,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,970,93,NULL,NULL,NULL
Akatsi,Rural,Rural,well,340,0,"Contaminated: Chemical",2.98089,0
Akatsi,Rural,Rural,well,376,0,"Contaminated: Chemical",1.44474,0
Akatsi,Rural,Rural,well,288,0,"Contaminated: Chemical",4.53986,0
Akatsi,Rural,Rural,tap_in_home_broken,850,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,878,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,180,0,Clean,0.0338635,0.000000157675
Akatsi,Rural,Rural,shared_tap,872,19,NULL,NULL,NULL
Akatsi,Rural,Rural,well,376,0,Clean,0.0609511,0.0000932204
Akatsi,Rural,Rural,shared_tap,334,47,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,734,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home_broken,446,0,NULL,NULL,NULL
Akatsi,Rural,Rural,river,826,19,NULL,NULL,NULL
Akatsi,Rural,Rural,well,392,0,Clean,0.0343914,0.0000536222
Akatsi,Rural,Rural,well,308,0,Clean,0.0885763,0.0000685627
Akatsi,Rural,Rural,tap_in_home_broken,940,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,278,0,Clean,0.0422935,0.0000396068
Akatsi,Rural,Rural,well,210,0,"Contaminated: Chemical",2.55888,0
Akatsi,Rural,Rural,well,194,0,"Contaminated: Chemical",6.4106,0
Akatsi,Rural,Rural,tap_in_home,664,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,394,0,Clean,0.0793867,0.0000200554
Akatsi,Rural,Rural,shared_tap,1344,120,NULL,NULL,NULL
Akatsi,Rural,Rural,river,712,24,NULL,NULL,NULL
Akatsi,Rural,Rural,well,266,0,"Contaminated: Chemical",1.35819,0
Akatsi,Rural,Rural,well,180,0,Clean,0.0815194,0.0000872788
Akatsi,Rural,Rural,shared_tap,3726,30,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,578,0,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,814,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,190,0,"Contaminated: Biological",0,96.6341
Akatsi,Rural,Rural,well,240,0,Clean,0.0705034,0.0000732976
Akatsi,Rural,Rural,tap_in_home,604,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2648,215,NULL,NULL,NULL
Akatsi,Rural,Rural,river,430,12,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,2764,29,NULL,NULL,NULL
Akatsi,Rural,Rural,river,490,6,NULL,NULL,NULL
Akatsi,Rural,Rural,well,314,0,Clean,0.0103487,0.0000625765
Akatsi,Rural,Rural,well,170,0,Clean,0.0965025,0.0000330519
Akatsi,Rural,Rural,shared_tap,3204,240,NULL,NULL,NULL
Akatsi,Rural,Rural,well,268,0,Clean,0.076986,0.000068043
Akatsi,Rural,Rural,well,382,0,Clean,0.0858545,0.0000915165
Akatsi,Rural,Rural,shared_tap,3726,30,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,1660,23,NULL,NULL,NULL
Akatsi,Rural,Rural,well,284,0,Clean,0.073116,0.0000162597
Akatsi,Rural,Rural,well,170,0,Clean,0.0533828,0.0000472305
Akatsi,Rural,Rural,shared_tap,3258,30,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,364,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,188,0,Clean,0.0463326,0.0000786741
Akatsi,Rural,Rural,tap_in_home,942,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,3854,240,NULL,NULL,NULL
Akatsi,Rural,Rural,well,264,0,"Contaminated: Chemical",8.0342,0
Akatsi,Rural,Rural,well,274,0,"Contaminated: Chemical",8.40174,0
Akatsi,Rural,Rural,well,396,0,Clean,0.0274987,0.0000156975
Akatsi,Rural,Rural,well,252,0,"Contaminated: Chemical",1.09944,0
Akatsi,Rural,Rural,shared_tap,1244,113,NULL,NULL,NULL
Akatsi,Rural,Rural,river,726,20,NULL,NULL,NULL
Akatsi,Rural,Rural,well,264,0,Clean,0.0491189,0.0000198948
Akatsi,Rural,Rural,well,220,0,"Contaminated: Biological",0,12.9127
Akatsi,Rural,Rural,well,182,0,Clean,0.0276468,0.0000761177
Akatsi,Rural,Rural,well,374,0,Clean,0.0515314,0.000014839
Akatsi,Rural,Rural,shared_tap,3528,30,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home_broken,978,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,1446,127,NULL,NULL,NULL
Akatsi,Rural,Rural,well,182,0,Clean,0.0236606,0.00000721221
Akatsi,Rural,Rural,tap_in_home,622,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,278,0,"Contaminated: Chemical",4.97704,0
Akatsi,Rural,Rural,well,210,0,"Contaminated: Biological",0,96.6341
Akatsi,Rural,Rural,shared_tap,1728,23,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,648,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,254,0,"Contaminated: Biological",0,33.9499
Akatsi,Rural,Rural,tap_in_home_broken,656,0,NULL,NULL,NULL
Akatsi,Rural,Rural,shared_tap,776,18,NULL,NULL,NULL
Akatsi,Rural,Rural,well,390,0,"Contaminated: Chemical",8.92078,0
Akatsi,Rural,Rural,well,368,0,Clean,0.0743579,0.000073421
Akatsi,Rural,Rural,well,264,0,"Contaminated: Chemical",4.5187,0
Akatsi,Rural,Rural,well,268,0,"Contaminated: Chemical",6.68887,0
Akatsi,Rural,Rural,well,274,0,"Contaminated: Chemical",2.43026,0
Akatsi,Rural,Rural,well,190,0,Clean,0.0296059,0.000038888
Akatsi,Rural,Rural,shared_tap,388,51,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,528,0,NULL,NULL,NULL
Akatsi,Rural,Rural,well,170,0,"Contaminated: Biological",0,485.162
Akatsi,Rural,Rural,well,188,0,"Contaminated: Chemical",8.23676,0
Akatsi,Rural,Rural,well,382,0,"Contaminated: Chemical",6.20465,0
Akatsi,Rural,Rural,well,344,0,"Contaminated: Chemical",6.85893,0
Akatsi,Rural,Rural,well,288,0,Clean,0.088765,0.0000336021
Akatsi,Rural,Rural,well,260,0,Clean,0.0498854,41.4135
Akatsi,Rural,Rural,well,396,0,"Contaminated: Chemical",6.19929,0
Akatsi,Rural,Rural,well,162,0,Clean,0.0850179,0.0000755741
Akatsi,Rural,Rural,well,208,0,Clean,0.0861207,0.0000147533
Akatsi,Rural,Rural,well,222,0,"Contaminated: Biological",0,25.76
Akatsi,Rural,Rural,shared_tap,1308,21,NULL,NULL,NULL
Akatsi,Rural,Rural,well,344,0,Clean,0.0120424,0.000000145891
Akatsi,Rural,Rural,shared_tap,238,40,NULL,NULL,NULL
Akatsi,Rural,Rural,well,288,0,"Contaminated: Chemical",6.30321,0
Akatsi,Rural,Rural,well,228,0,Clean,0.0970035,0.000012337
Akatsi,Rural,Rural,river,874,8,NULL,NULL,NULL
Akatsi,Rural,Rural,tap_in_home,986,0,NULL,NULL,NULL
